year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,11,AA,American Airlines Network,BTV,"Burlington, VT: Patrick Leahy Burlington International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,11,AA,American Airlines Network,BUF,"Buffalo, NY: Buffalo Niagara International",178.00,63.00,24.19,2.40,11.52,0.01,24.88,2.00,0.00,5163.00,1330.00,790.00,506.00,1.00,2536.00
2025,11,AA,American Airlines Network,BUR,"Burbank, CA: Bob Hope",60.00,17.00,6.29,0.69,3.71,0.00,6.32,1.00,0.00,828.00,219.00,32.00,219.00,0.00,358.00
2025,11,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",266.00,56.00,24.60,1.08,7.35,1.26,21.70,3.00,0.00,3880.00,1958.00,126.00,255.00,75.00,1466.00
2025,11,AA,American Airlines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",31.00,9.00,3.06,0.00,2.45,0.00,3.49,0.00,0.00,721.00,160.00,0.00,197.00,0.00,364.00
2025,11,AA,American Airlines Network,CHS,"Charleston, SC: Charleston AFB/International",377.00,88.00,30.61,1.10,13.92,0.00,42.36,3.00,0.00,6298.00,1946.00,142.00,654.00,0.00,3556.00
2025,11,AA,American Airlines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",70.00,23.00,6.63,0.25,2.78,0.00,13.34,7.00,1.00,1693.00,480.00,4.00,155.00,0.00,1054.00
2025,11,AA,American Airlines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",271.00,79.00,26.62,0.63,13.36,0.00,38.39,3.00,0.00,5101.00,2124.00,49.00,503.00,0.00,2425.00
2025,11,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",9569.00,1500.00,475.68,23.23,360.49,4.56,636.05,99.00,6.00,137978.00,52506.00,3225.00,21928.00,221.00,60098.00
2025,11,AA,American Airlines Network,CMH,"Columbus, OH: John Glenn Columbus International",314.00,59.00,26.89,0.66,7.07,0.00,24.38,4.00,0.00,3796.00,1660.00,57.00,262.00,0.00,1817.00
2025,11,AA,American Airlines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",88.00,23.00,10.17,1.33,2.62,0.00,8.88,2.00,0.00,2030.00,1195.00,207.00,92.00,0.00,536.00
2025,11,AA,American Airlines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",244.00,65.00,27.43,0.58,11.01,0.00,25.98,4.00,0.00,5174.00,2209.00,16.00,549.00,0.00,2400.00
2025,11,AA,American Airlines Network,DAB,"Daytona Beach, FL: Daytona Beach International",45.00,14.00,3.79,0.00,1.59,0.23,8.39,1.00,0.00,930.00,306.00,0.00,69.00,7.00,548.00
2025,11,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2205.00,614.00,142.02,11.97,233.96,2.76,223.30,33.00,8.00,44657.00,12388.00,990.00,11296.00,190.00,19793.00
2025,11,AA,American Airlines Network,DEN,"Denver, CO: Denver International",664.00,146.00,52.14,3.59,30.83,1.00,58.44,10.00,0.00,9691.00,2654.00,690.00,1319.00,19.00,5009.00
2025,11,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",13451.00,3250.00,759.75,92.90,1193.30,7.17,1196.88,417.00,61.00,285832.00,89993.00,12642.00,67672.00,292.00,115233.00
2025,11,AA,American Airlines Network,DRO,"Durango, CO: Durango La Plata County",2.00,1.00,0.63,0.00,0.37,0.00,0.00,0.00,0.00,35.00,22.00,0.00,13.00,0.00,0.00
2025,11,AA,American Airlines Network,DSM,"Des Moines, IA: Des Moines International",179.00,53.00,16.34,1.07,12.69,0.00,22.90,11.00,0.00,3851.00,737.00,110.00,493.00,0.00,2511.00
2025,11,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",388.00,90.00,36.24,4.03,8.83,1.00,39.89,4.00,0.00,6335.00,2124.00,544.00,384.00,68.00,3215.00
2025,11,AA,American Airlines Network,EGE,"Eagle, CO: Eagle County Regional",30.00,11.00,6.22,0.00,0.31,0.00,4.47,1.00,0.00,2390.00,1701.00,0.00,35.00,0.00,654.00
2025,11,AA,American Airlines Network,ELP,"El Paso, TX: El Paso International",176.00,70.00,32.33,1.48,8.22,0.00,27.97,4.00,0.00,5085.00,2410.00,250.00,397.00,0.00,2028.00
2025,11,AA,American Airlines Network,EUG,"Eugene, OR: Mahlon Sweet Field",59.00,16.00,3.80,0.17,1.49,0.00,10.54,0.00,0.00,814.00,179.00,23.00,79.00,0.00,533.00
2025,11,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",517.00,152.00,28.87,3.33,76.94,0.00,42.86,24.00,1.00,10986.00,1982.00,329.00,5170.00,0.00,3505.00
2025,11,AA,American Airlines Network,EYW,"Key West, FL: Key West International",146.00,30.00,11.72,0.42,5.95,0.00,11.92,11.00,3.00,1768.00,616.00,21.00,299.00,0.00,832.00
2025,11,AA,American Airlines Network,FAT,"Fresno, CA: Fresno Yosemite International",168.00,43.00,18.17,2.10,2.46,0.00,20.26,3.00,0.00,3949.00,1136.00,553.00,88.00,0.00,2172.00
2025,11,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",611.00,135.00,46.32,1.57,29.97,0.00,57.15,21.00,1.00,10197.00,3171.00,254.00,1851.00,0.00,4921.00
2025,11,AA,American Airlines Network,FSD,"Sioux Falls, SD: Joe Foss Field",57.00,30.00,9.70,0.20,3.22,0.00,16.88,3.00,0.00,2863.00,811.00,18.00,241.00,0.00,1793.00
2025,11,AA,American Airlines Network,GEG,"Spokane, WA: Spokane International",115.00,37.00,13.61,2.14,8.90,0.00,12.35,2.00,0.00,2098.00,1018.00,50.00,300.00,0.00,730.00
2025,11,AA,American Airlines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",195.00,57.00,26.16,0.06,5.17,0.00,25.61,3.00,0.00,5090.00,2818.00,9.00,224.00,0.00,2039.00
2025,11,AA,American Airlines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",76.00,22.00,7.71,0.00,0.92,0.00,13.36,3.00,0.00,1808.00,964.00,0.00,23.00,0.00,821.00
2025,11,AA,American Airlines Network,GSP,"Greer, SC: Greenville-Spartanburg International",114.00,28.00,13.54,0.19,3.53,0.87,9.88,2.00,1.00,2135.00,1118.00,10.00,87.00,39.00,881.00
2025,11,AA,American Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",205.00,29.00,16.27,2.58,3.59,0.00,6.56,1.00,1.00,2141.00,1321.00,277.00,192.00,0.00,351.00
2025,11,AA,American Airlines Network,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,11,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",140.00,42.00,16.59,0.96,6.51,0.00,17.94,2.00,0.00,2516.00,854.00,188.00,320.00,0.00,1154.00
2025,11,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",659.00,196.00,55.50,0.75,61.13,0.17,78.45,19.00,1.00,14873.00,4558.00,60.00,3562.00,3.00,6690.00
2025,11,AA,American Airlines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",81.00,33.00,15.61,0.95,1.74,0.52,14.17,2.00,0.00,2963.00,1331.00,108.00,108.00,23.00,1393.00
2025,11,AA,American Airlines Network,ILM,"Wilmington, NC: Wilmington International",231.00,57.00,23.54,1.01,3.76,0.00,28.69,3.00,0.00,4096.00,1438.00,140.00,192.00,0.00,2326.00
2025,11,AA,American Airlines Network,IND,"Indianapolis, IN: Indianapolis International",541.00,110.00,46.73,4.69,15.69,0.11,42.79,4.00,0.00,9116.00,3771.00,1018.00,611.00,9.00,3707.00
2025,11,AA,American Airlines Network,JAC,"Jackson, WY: Jackson Hole",31.00,5.00,3.45,1.00,0.55,0.00,0.00,2.00,0.00,294.00,243.00,35.00,16.00,0.00,0.00
2025,11,AA,American Airlines Network,JAX,"Jacksonville, FL: Jacksonville International",536.00,119.00,37.25,1.11,18.09,1.28,61.27,7.00,0.00,7806.00,2231.00,37.00,1032.00,45.00,4461.00
2025,11,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1237.00,282.00,103.31,2.82,88.52,0.00,87.34,20.00,4.00,21416.00,6531.00,263.00,4402.00,0.00,10220.00
2025,11,AA,American Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",64.00,9.00,2.25,0.84,1.79,0.00,4.12,0.00,0.00,566.00,214.00,100.00,70.00,0.00,182.00
2025,11,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1142.00,275.00,102.17,8.97,63.11,0.00,100.75,26.00,0.00,20403.00,7668.00,871.00,3143.00,0.00,8721.00
2025,11,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2429.00,543.00,174.48,9.18,183.60,1.35,174.39,27.00,5.00,45771.00,16564.00,1167.00,8214.00,39.00,19787.00
2025,11,AA,American Airlines Network,LBB,"Lubbock, TX: Lubbock Preston Smith International",55.00,17.00,8.26,0.04,0.89,0.00,7.81,3.00,0.00,1283.00,818.00,3.00,32.00,0.00,430.00
2025,11,AA,American Airlines Network,LEX,"Lexington, KY: Blue Grass",54.00,24.00,11.27,0.03,2.46,0.98,9.25,0.00,1.00,1833.00,666.00,7.00,121.00,119.00,920.00
2025,11,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1424.00,536.00,106.87,13.17,257.74,0.53,157.68,43.00,10.00,42579.00,7707.00,1988.00,16423.00,29.00,16432.00
2025,11,AA,American Airlines Network,LIH,"Lihue, HI: Lihue Airport",54.00,6.00,5.59,0.00,0.41,0.00,0.00,0.00,0.00,178.00,170.00,0.00,8.00,0.00,0.00
2025,11,AA,American Airlines Network,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",83.00,26.00,8.03,0.15,3.21,0.00,14.61,2.00,0.00,1716.00,548.00,10.00,174.00,0.00,984.00
2025,11,AA,American Airlines Network,MCI,"Kansas City, MO: Kansas City International",464.00,120.00,42.99,2.44,16.92,0.00,57.65,12.00,0.00,8544.00,3128.00,243.00,668.00,0.00,4505.00
2025,11,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1538.00,395.00,123.77,7.15,111.24,0.94,151.90,38.00,1.00,27522.00,8362.00,1098.00,5831.00,91.00,12140.00
2025,11,AA,American Airlines Network,MDT,"Harrisburg, PA: Harrisburg International",87.00,22.00,10.87,1.00,1.15,0.00,8.98,0.00,0.00,1298.00,668.00,120.00,69.00,0.00,441.00
2025,11,AA,American Airlines Network,MEM,"Memphis, TN: Memphis International",394.00,121.00,45.40,2.07,15.83,0.42,57.28,4.00,1.00,9008.00,3613.00,285.00,816.00,16.00,4278.00
2025,11,AA,American Airlines Network,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",155.00,47.00,19.80,0.67,3.16,0.00,23.37,6.00,0.00,3360.00,1239.00,30.00,165.00,0.00,1926.00
2025,11,AA,American Airlines Network,MIA,"Miami, FL: Miami International",5256.00,1074.00,365.91,16.04,321.98,2.34,367.73,80.00,6.00,86079.00,33971.00,2383.00,16028.00,100.00,33597.00
2025,11,AA,American Airlines Network,MKE,"Milwaukee, WI: General Mitchell International",206.00,45.00,15.57,2.05,8.37,0.00,19.02,9.00,0.00,3402.00,891.00,244.00,327.00,0.00,1940.00
2025,11,AA,American Airlines Network,MRY,"Monterey, CA: Monterey Regional",59.00,12.00,2.24,0.45,4.47,0.00,4.83,2.00,1.00,825.00,133.00,76.00,256.00,0.00,360.00
2025,11,AA,American Airlines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",191.00,53.00,20.54,0.00,7.04,0.00,25.42,3.00,1.00,4205.00,1378.00,0.00,302.00,0.00,2525.00
2025,11,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",306.00,66.00,27.68,2.03,10.53,0.00,25.76,6.00,0.00,4674.00,1966.00,686.00,445.00,0.00,1577.00
2025,11,AA,American Airlines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",652.00,129.00,51.10,3.85,19.43,0.31,54.32,12.00,0.00,10835.00,4126.00,319.00,1135.00,13.00,5242.00
2025,11,AA,American Airlines Network,MTJ,"Montrose/Delta, CO: Montrose Regional",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,11,AA,American Airlines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",148.00,39.00,19.20,0.00,3.84,0.00,15.96,1.00,0.00,2237.00,1114.00,0.00,128.00,0.00,995.00
2025,11,AA,American Airlines Network,OGG,"Kahului, HI: Kahului Airport",101.00,21.00,11.94,0.11,2.33,0.00,6.61,0.00,1.00,1947.00,694.00,36.00,161.00,0.00,1056.00
2025,11,AA,American Airlines Network,OKC,"Oklahoma City, OK: Okc Will Rogers International",249.00,69.00,28.93,1.15,8.27,0.00,30.65,4.00,0.00,4435.00,1434.00,118.00,419.00,0.00,2464.00
2025,11,AA,American Airlines Network,OMA,"Omaha, NE: Eppley Airfield",187.00,43.00,17.24,1.80,8.45,0.00,15.51,4.00,0.00,3083.00,1274.00,130.00,448.00,0.00,1231.00
2025,11,AA,American Airlines Network,ONT,"Ontario, CA: Ontario International",320.00,82.00,32.59,1.71,10.41,0.65,36.64,11.00,0.00,4717.00,1501.00,218.00,607.00,17.00,2374.00
2025,11,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",4303.00,1064.00,242.97,26.18,417.59,2.76,374.49,189.00,10.00,88967.00,27747.00,1922.00,24076.00,124.00,35098.00
2025,11,AA,American Airlines Network,ORF,"Norfolk, VA: Norfolk International",226.00,50.00,18.91,0.55,4.77,0.25,25.52,7.00,1.00,4022.00,1803.00,38.00,177.00,4.00,2000.00
2025,11,AA,American Airlines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",622.00,156.00,40.96,2.86,55.21,0.47,56.50,14.00,1.00,11304.00,2456.00,225.00,3684.00,7.00,4932.00
2025,11,AA,American Airlines Network,PDX,"Portland, OR: Portland International",327.00,91.00,34.44,2.11,20.84,0.06,33.56,5.00,0.00,6186.00,2697.00,296.00,912.00,2.00,2279.00
2025,11,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",3177.00,596.00,212.71,8.85,122.66,0.61,251.17,62.00,8.00,55555.00,23249.00,1428.00,5507.00,28.00,25343.00
2025,11,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4774.00,942.00,270.18,24.03,326.62,1.31,319.87,79.00,4.00,84849.00,35068.00,2327.00,18676.00,43.00,28735.00
2025,11,AA,American Airlines Network,PIT,"Pittsburgh, PA: Pittsburgh International",425.00,105.00,49.56,1.13,13.75,0.00,40.56,5.00,0.00,6341.00,2865.00,105.00,517.00,0.00,2854.00
2025,11,AA,American Airlines Network,PNS,"Pensacola, FL: Pensacola International",118.00,38.00,10.32,1.08,1.43,0.00,25.17,4.00,1.00,3617.00,781.00,211.00,136.00,0.00,2489.00
2025,11,AA,American Airlines Network,PSP,"Palm Springs, CA: Palm Springs International",183.00,34.00,8.01,2.17,9.46,0.00,14.36,5.00,0.00,2817.00,411.00,478.00,628.00,0.00,1300.00
2025,11,AA,American Airlines Network,PVD,"Providence, RI: Rhode Island Tf Green International",199.00,35.00,7.00,0.64,3.66,0.00,23.70,2.00,0.00,2267.00,370.00,113.00,260.00,0.00,1524.00
2025,11,AA,American Airlines Network,PWM,"Portland, ME: Portland International Jetport",117.00,22.00,9.71,0.00,2.62,0.00,9.68,0.00,2.00,2132.00,1250.00,0.00,96.00,0.00,786.00
2025,11,AA,American Airlines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",799.00,166.00,62.90,2.92,22.58,0.00,77.60,11.00,0.00,11536.00,4353.00,283.00,854.00,0.00,6046.00
2025,11,AA,American Airlines Network,RIC,"Richmond, VA: Richmond International",300.00,66.00,25.07,1.52,11.50,0.00,27.91,5.00,0.00,4816.00,2342.00,199.00,429.00,0.00,1846.00
2025,11,AA,American Airlines Network,RNO,"Reno, NV: Reno/Tahoe International",189.00,34.00,12.17,1.05,3.47,0.00,17.32,5.00,0.00,3348.00,1155.00,31.00,178.00,0.00,1984.00
2025,11,AA,American Airlines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",71.00,15.00,4.08,0.00,0.38,0.00,10.54,0.00,0.00,985.00,285.00,0.00,37.00,0.00,663.00
2025,11,AA,American Airlines Network,RSW,"Fort Myers, FL: Southwest Florida International",592.00,132.00,43.71,5.17,34.88,1.18,47.06,10.00,0.00,10405.00,3921.00,753.00,1720.00,67.00,3944.00
2025,11,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",702.00,183.00,60.78,4.58,55.55,0.00,62.10,23.00,3.00,12367.00,4458.00,1105.00,2426.00,0.00,4378.00
2025,11,AA,American Airlines Network,SAT,"San Antonio, TX: San Antonio International",653.00,183.00,72.92,5.00,18.27,0.87,85.94,13.00,1.00,13187.00,4389.00,304.00,882.00,92.00,7520.00
2025,11,AA,American Airlines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",159.00,36.00,12.94,1.09,2.07,0.00,19.90,2.00,1.00,3236.00,831.00,111.00,128.00,0.00,2166.00
2025,11,AA,American Airlines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",104.00,24.00,9.46,0.00,8.35,0.00,6.19,1.00,0.00,1148.00,381.00,0.00,305.00,0.00,462.00
2025,11,AA,American Airlines Network,SBP,"San Luis Obispo, CA: San Luis Obispo County Regional",103.00,20.00,6.53,0.84,2.26,0.00,10.37,2.00,0.00,1760.00,571.00,265.00,65.00,0.00,859.00
2025,11,AA,American Airlines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",256.00,71.00,22.98,4.05,9.51,0.00,34.47,5.00,1.00,6741.00,2104.00,346.00,1299.00,0.00,2992.00
2025,11,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",462.00,122.00,47.87,4.72,31.45,0.00,37.96,10.00,0.00,7181.00,2979.00,326.00,1315.00,0.00,2561.00
2025,11,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",862.00,193.00,47.90,3.56,75.65,0.00,65.89,10.00,1.00,14516.00,3670.00,787.00,3489.00,0.00,6570.00
2025,11,AA,American Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",116.00,27.00,9.91,1.04,3.58,0.00,12.46,2.00,1.00,1556.00,459.00,318.00,191.00,0.00,588.00
2025,11,AA,American Airlines Network,SJU,"San Juan, PR: Luis Munoz Marin International",390.00,86.00,40.32,2.07,27.01,0.00,16.60,1.00,0.00,5543.00,2788.00,146.00,1160.00,0.00,1449.00
2025,11,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",365.00,84.00,28.89,3.32,17.21,0.00,34.58,9.00,0.00,5261.00,1533.00,505.00,785.00,0.00,2438.00
2025,11,AA,American Airlines Network,SMF,"Sacramento, CA: Sacramento International",258.00,60.00,26.25,0.22,5.57,0.00,27.97,6.00,0.00,3236.00,1041.00,19.00,230.00,0.00,1946.00
2025,11,AA,American Airlines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",524.00,113.00,42.82,2.72,27.43,0.00,40.03,13.00,1.00,6714.00,1930.00,108.00,1109.00,0.00,3567.00
2025,11,AA,American Airlines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",187.00,54.00,18.55,0.09,12.25,0.08,23.03,3.00,0.00,3151.00,1187.00,7.00,524.00,3.00,1430.00
2025,11,AA,American Airlines Network,STL,"St. Louis, MO: St Louis Lambert International",417.00,80.00,27.16,0.22,9.02,0.00,43.61,9.00,0.00,5821.00,2364.00,51.00,451.00,0.00,2955.00
2025,11,AA,American Airlines Network,STT,"Charlotte Amalie, VI: Cyril E King",164.00,27.00,13.03,0.00,7.54,1.00,5.43,0.00,0.00,1230.00,583.00,0.00,274.00,62.00,311.00
2025,11,AA,American Airlines Network,STX,"Christiansted, VI: Henry E. Rohlsen",64.00,17.00,3.47,0.00,7.03,0.00,6.50,0.00,0.00,580.00,97.00,0.00,247.00,0.00,236.00
2025,11,AA,American Airlines Network,SYR,"Syracuse, NY: Syracuse Hancock International",117.00,35.00,13.99,1.00,4.95,1.00,14.05,0.00,0.00,2064.00,739.00,22.00,211.00,74.00,1018.00
2025,11,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1162.00,269.00,77.92,5.16,62.92,0.24,122.76,17.00,0.00,18209.00,5091.00,559.00,3060.00,36.00,9463.00
2025,11,AA,American Airlines Network,TUL,"Tulsa, OK: Tulsa International",192.00,50.00,18.81,0.84,6.08,0.08,24.19,4.00,0.00,3161.00,949.00,44.00,351.00,21.00,1796.00
2025,11,AA,American Airlines Network,TUS,"Tucson, AZ: Tucson International",316.00,56.00,20.68,1.44,8.50,0.00,25.38,8.00,0.00,5002.00,1786.00,147.00,428.00,0.00,2641.00
2025,11,AA,American Airlines Network,TYS,"Knoxville, TN: McGhee Tyson",121.00,36.00,12.18,2.00,8.84,0.00,12.98,2.00,0.00,2071.00,700.00,195.00,419.00,0.00,757.00
2025,11,AA,American Airlines Network,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",176.00,37.00,16.30,0.05,4.10,0.00,16.56,3.00,0.00,2642.00,851.00,4.00,126.00,0.00,1661.00
2025,11,AA,American Airlines Network,XNA,"Fayetteville, AR: Northwest Arkansas National",82.00,26.00,13.18,1.48,1.56,0.00,9.78,0.00,0.00,1443.00,475.00,94.00,50.00,0.00,824.00
2025,10,AA,American Airlines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",279.00,71.00,29.26,2.23,8.51,0.00,31.00,3.00,0.00,6091.00,2582.00,401.00,426.00,0.00,2682.00
2025,10,AA,American Airlines Network,ALB,"Albany, NY: Albany International",121.00,31.00,13.64,0.00,2.17,0.00,15.20,0.00,0.00,3042.00,826.00,0.00,131.00,0.00,2085.00
2025,10,AA,American Airlines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",36.00,10.00,4.54,0.72,3.07,1.00,0.67,0.00,0.00,594.00,312.00,31.00,102.00,105.00,44.00
2025,10,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",615.00,174.00,62.73,1.75,34.62,0.00,74.90,2.00,0.00,13535.00,4701.00,120.00,2521.00,0.00,6193.00
2025,10,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",1043.00,283.00,97.49,3.42,73.56,0.00,108.53,12.00,5.00,21000.00,8497.00,166.00,3027.00,0.00,9310.00
2025,10,AA,American Airlines Network,AVL,"Asheville, NC: Asheville Regional",89.00,26.00,12.99,0.00,5.82,0.00,7.19,0.00,0.00,1256.00,470.00,0.00,164.00,0.00,622.00
2025,10,AA,American Airlines Network,BDL,"Hartford, CT: Bradley International",395.00,87.00,31.51,1.28,11.36,0.00,42.85,1.00,2.00,6319.00,2078.00,60.00,390.00,0.00,3791.00
2025,10,AA,American Airlines Network,BFL,"Bakersfield, CA: Meadows Field",101.00,29.00,7.97,0.18,1.38,0.00,19.47,1.00,0.00,2609.00,766.00,41.00,87.00,0.00,1715.00
2025,10,AA,American Airlines Network,BGR,"Bangor, ME: Bangor International",165.00,30.00,8.90,0.00,9.76,0.00,11.34,1.00,0.00,1024.00,260.00,0.00,218.00,0.00,546.00
2025,10,AA,American Airlines Network,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",3.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,25.00,0.00,0.00
2025,10,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",953.00,263.00,76.07,2.18,69.35,0.00,115.41,6.00,1.00,19353.00,5222.00,189.00,3634.00,0.00,10308.00
